----------------------------------------
Begin PBS Prologue Thu Aug 17 12:49:02 EDT 2017 1502988542
Job ID:		97888995.gm-1r16-n04.guillimin.clumeq.ca
Username:	hophy
Group:		fyw-423-02
Nodes:		sw-4r04-n08
End PBS Prologue Thu Aug 17 12:49:02 EDT 2017 1502988542
----------------------------------------
Reading input from file input.out
Dim			:0.94407 
 Delr			:0.1 
 N				:48000 
 Maxbin_x			:413 
 Maxbin_y			:3167 
 Max_Maxbin			:3167 
 Drmax			:0.472035 
 Isave			:50 
 Iprint			:50 
 Iratio			:1 
 Cells.x			:20 
 Cells.y			:155 
 Region.x			:80 
 Region.y			:600 
 
Setting up initial square array configuration ....	 
 
number of particle	:48000
write out the inital configuration ...

START OF MARKOV CHAIN


ACM:	Ratio:	Drmax:
39700  0.5147  0.0744 
39750  0.4995  0.0699 
39800  0.4891  0.0726 
39850  0.5074  0.0754 
39900  0.4945  0.0708 
39950  0.5163  0.0735 
40000  0.5070  0.0763 
40050  0.4932  0.0717 
40100  0.5113  0.0744 
40150  0.5036  0.0773 
40200  0.4890  0.0726 
40250  0.5093  0.0753 
40300  0.4962  0.0708 
40350  0.4844  0.0735 
40400  0.5033  0.0763 
40450  0.4902  0.0717 
40500  0.5142  0.0744 
40550  0.5050  0.0772 
40600  0.4891  0.0726 
40650  0.5136  0.0753 
40700  0.4928  0.0708 
40750  0.5203  0.0735 
40800  0.5093  0.0763 
40850  0.4943  0.0716 
40900  0.5196  0.0744 
40950  0.5017  0.0772 
41000  0.4915  0.0725 
41050  0.5153  0.0753 
41100  0.4946  0.0707 
41150  0.4867  0.0734 
41200  0.5031  0.0763 
41250  0.4916  0.0716 
41300  0.5180  0.0744 
41350  0.5013  0.0772 
41400  0.4954  0.0725 
41450  0.5122  0.0753 
41500  0.5024  0.0782 
41550  0.4863  0.0734 
41600  0.5030  0.0762 
41650  0.4915  0.0716 
41700  0.5123  0.0743 
41750  0.5031  0.0772 
41800  0.4858  0.0725 
41850  0.5120  0.0753 
41900  0.4992  0.0707 
41950  0.4840  0.0734 
42000  0.5069  0.0762 
42050  0.4912  0.0716 
42100  0.4797  0.0743 
42150  0.4999  0.0698 
42200  0.4929  0.0725 
42250  0.5101  0.0753 
42300  0.4969  0.0707 
42350  0.4859  0.0734 
42400  0.5029  0.0762 
42450  0.4931  0.0716 
42500  0.4792  0.0743 
42550  0.5038  0.0772 
42600  0.4882  0.0725 
42650  0.5099  0.0752 
42700  0.4978  0.0707 
42750  0.4854  0.0734 
42800  0.5091  0.0762 
42850  0.4941  0.0716 
42900  0.5210  0.0743 
42950  0.4997  0.0698 
43000  0.4862  0.0725 
43050  0.5096  0.0752 
43100  0.4969  0.0707 
43150  0.5197  0.0734 
43200  0.5083  0.0762 
43250  0.4940  0.0716 
43300  0.5167  0.0743 
43350  0.5012  0.0771 
43400  0.4926  0.0724 
43450  0.5119  0.0752 
43500  0.5018  0.0781 
43550  0.4841  0.0734 
43600  0.5054  0.0762 
43650  0.4953  0.0715 
43700  0.5160  0.0743 
43750  0.5014  0.0771 
43800  0.4915  0.0724 
43850  0.5114  0.0752 
43900  0.4976  0.0706 
43950  0.4849  0.0733 
44000  0.5027  0.0761 
44050  0.4950  0.0715 
44100  0.5118  0.0743 
44150  0.5029  0.0771 
44200  0.4873  0.0724 
44250  0.5120  0.0752 
44300  0.4956  0.0706 
44350  0.4875  0.0733 
44400  0.5014  0.0761 
44450  0.4922  0.0715 
44500  0.5149  0.0742 
44550  0.5032  0.0771 
44600  0.4911  0.0724 
44650  0.5126  0.0752 
44700  0.4994  0.0706 
44750  0.5195  0.0733 
44800  0.5055  0.0761 
44850  0.4968  0.0715 
44900  0.5168  0.0742 
44950  0.5020  0.0771 
45000  0.4878  0.0724 
45050  0.5127  0.0752 
45100  0.5014  0.0780 
45150  0.4827  0.0733 
45200  0.5057  0.0761 
45250  0.4915  0.0715 
45300  0.5164  0.0742 
45350  0.5015  0.0770 
45400  0.4944  0.0724 
45450  0.5113  0.0751 
45500  0.4985  0.0706 
45550  0.4842  0.0733 
45600  0.5041  0.0761 
45650  0.4955  0.0715 
45700  0.5164  0.0742 
45750  0.4993  0.0697 
45800  0.4896  0.0724 
45850  0.5076  0.0751 
45900  0.4959  0.0706 
45950  0.4835  0.0733 
46000  0.5022  0.0761 
46050  0.4940  0.0714 
46100  0.5180  0.0742 
46150  0.5048  0.0770 
46200  0.4925  0.0723 
46250  0.5101  0.0751 
46300  0.4972  0.0706 
46350  0.4884  0.0732 
46400  0.5049  0.0760 
46450  0.4942  0.0714 
46500  0.5222  0.0742 
46550  0.5023  0.0770 
46600  0.4925  0.0723 
46650  0.5099  0.0751 
46700  0.4976  0.0705 
46750  0.4881  0.0732 
46800  0.5048  0.0760 
46850  0.4937  0.0714 
46900  0.5156  0.0741 
46950  0.5078  0.0770 
47000  0.4889  0.0723 
47050  0.5079  0.0751 
47100  0.4934  0.0705 
47150  0.4913  0.0732 
47200  0.5055  0.0760 
47250  0.4965  0.0714 
47300  0.5137  0.0741 
47350  0.5032  0.0770 
47400  0.4848  0.0723 
47450  0.5047  0.0751 
47500  0.4977  0.0705 
47550  0.5163  0.0732 
47600  0.5098  0.0760 
47650  0.4925  0.0714 
47700  0.5117  0.0741 
47750  0.5009  0.0769 
47800  0.4854  0.0723 
47850  0.5078  0.0750 
47900  0.4994  0.0705 
47950  0.5192  0.0732 
48000  0.5048  0.0760 
48050  0.4896  0.0714 
48100  0.5114  0.0741 
48150  0.5031  0.0769 
48200  0.4917  0.0723 
48250  0.5135  0.0750 
48300  0.4997  0.0705 
48350  0.5215  0.0732 
48400  0.5111  0.0760 
48450  0.4958  0.0714 
48500  0.4822  0.0741 
48550  0.5022  0.0769 
48600  0.4959  0.0723 
48650  0.5099  0.0750 
48700  0.4931  0.0705 
48750  0.4822  0.0732 
48800  0.5061  0.0760 
48850  0.4964  0.0713 
48900  0.5169  0.0741 
48950  0.5059  0.0769 
49000  0.4885  0.0722 
49050  0.5133  0.0750 
49100  0.4967  0.0704 
49150  0.4860  0.0731 
49200  0.5092  0.0759 
49250  0.4945  0.0713 
49300  0.4791  0.0741 
49350  0.5067  0.0769 
49400  0.4950  0.0722 
49450  0.5100  0.0750 
49500  0.4984  0.0704 
49550  0.4854  0.0731 
49600  0.5052  0.0759 
49650  0.4946  0.0713 
49700  0.5204  0.0740 
49750  0.5016  0.0769 
49800  0.4903  0.0722 
49850  0.5157  0.0750 
49900  0.4954  0.0704 
49950  0.4887  0.0731 
50000  0.5063  0.0759 
write the RDF for 	1000	configs 
 
Simulation is done!!
Elapsed time for the simulation is	: 446561
----------------------------------------
Begin PBS Epilogue Thu Aug 17 20:34:50 EDT 2017 1503016490
Job ID:		97888995.gm-1r16-n04.guillimin.clumeq.ca
Username:	hophy
Group:		fyw-423-02
Job Name:	zerorder_Amp_discrete
Session:	11421
Limits:		neednodes=1:ppn=16,nodes=1:ppn=16,pmem=3700mb,walltime=120:00:00
Resources:	cput=124:02:23,energy_used=0,mem=23608kb,vmem=1407028kb,walltime=07:45:48
Queue:		sw2-parallel
Account:	fyw-423-ad
Exit code:	134
Nodes:	sw-4r04-n08
Killing leftovers...

End PBS Epilogue Thu Aug 17 20:34:50 EDT 2017 1503016490
----------------------------------------
